ZIPCODE,CITY,STATE_ID,STATE_NAME,CITY_BASE,COUNTRY
57427,Bath,SD,South Dakota,Brown,Estados Unidos
57428,Bowdle,SD,South Dakota,Edmunds,Estados Unidos
57429,Brentford,SD,South Dakota,Spink,Estados Unidos
57430,Britton,SD,South Dakota,Marshall,Estados Unidos
57432,Claremont,SD,South Dakota,Brown,Estados Unidos
57433,Columbia,SD,South Dakota,Brown,Estados Unidos
57434,Conde,SD,South Dakota,Spink,Estados Unidos
57435,Cresbard,SD,South Dakota,Faulk,Estados Unidos
57436,Doland,SD,South Dakota,Spink,Estados Unidos
57437,Eureka,SD,South Dakota,McPherson,Estados Unidos
57438,Faulkton,SD,South Dakota,Faulk,Estados Unidos
57439,Ferney,SD,South Dakota,Brown,Estados Unidos
57440,Frankfort,SD,South Dakota,Spink,Estados Unidos
57441,Frederick,SD,South Dakota,Brown,Estados Unidos
57442,Gettysburg,SD,South Dakota,Potter,Estados Unidos
57445,Groton,SD,South Dakota,Brown,Estados Unidos
57446,Hecla,SD,South Dakota,Brown,Estados Unidos
57448,Hosmer,SD,South Dakota,McPherson,Estados Unidos
57449,Houghton,SD,South Dakota,Brown,Estados Unidos
57450,Hoven,SD,South Dakota,Potter,Estados Unidos
57451,Ipswich,SD,South Dakota,Edmunds,Estados Unidos
57452,Java,SD,South Dakota,Walworth,Estados Unidos
57454,Langford,SD,South Dakota,Marshall,Estados Unidos
57455,Lebanon,SD,South Dakota,Potter,Estados Unidos
57456,Leola,SD,South Dakota,McPherson,Estados Unidos
57457,Long Lake,SD,South Dakota,McPherson,Estados Unidos
57460,Mansfield,SD,South Dakota,Brown,Estados Unidos
57461,Mellette,SD,South Dakota,Spink,Estados Unidos
57465,Northville,SD,South Dakota,Spink,Estados Unidos
57466,Onaka,SD,South Dakota,Faulk,Estados Unidos
57467,Orient,SD,South Dakota,Hand,Estados Unidos
57468,Pierpont,SD,South Dakota,Day,Estados Unidos
57469,Redfield,SD,South Dakota,Spink,Estados Unidos
57470,Rockham,SD,South Dakota,Hand,Estados Unidos
57471,Roscoe,SD,South Dakota,Edmunds,Estados Unidos
57472,Selby,SD,South Dakota,Walworth,Estados Unidos
57473,Seneca,SD,South Dakota,Faulk,Estados Unidos
57474,Stratford,SD,South Dakota,Brown,Estados Unidos
57475,Tolstoy,SD,South Dakota,Potter,Estados Unidos
57476,Tulare,SD,South Dakota,Spink,Estados Unidos
57477,Turton,SD,South Dakota,Spink,Estados Unidos
57479,Warner,SD,South Dakota,Brown,Estados Unidos
57481,Westport,SD,South Dakota,Brown,Estados Unidos
57501,Pierre,SD,South Dakota,Hughes,Estados Unidos
57520,Agar,SD,South Dakota,Sully,Estados Unidos
57521,Belvidere,SD,South Dakota,Mellette,Estados Unidos
57522,Blunt,SD,South Dakota,Hughes,Estados Unidos
57523,Burke,SD,South Dakota,Gregory,Estados Unidos
57528,Colome,SD,South Dakota,Tripp,Estados Unidos
57529,Dallas,SD,South Dakota,Tripp,Estados Unidos
57531,Draper,SD,South Dakota,Jones,Estados Unidos
57532,Fort Pierre,SD,South Dakota,Stanley,Estados Unidos
57533,Gregory,SD,South Dakota,Gregory,Estados Unidos
57534,Hamill,SD,South Dakota,Tripp,Estados Unidos
57536,Harrold,SD,South Dakota,Hughes,Estados Unidos
57537,Hayes,SD,South Dakota,Stanley,Estados Unidos
57538,Herrick,SD,South Dakota,Gregory,Estados Unidos
57540,Holabird,SD,South Dakota,Hyde,Estados Unidos
57541,Ideal,SD,South Dakota,Tripp,Estados Unidos
57543,Kadoka,SD,South Dakota,Jackson,Estados Unidos
57544,Kennebec,SD,South Dakota,Lyman,Estados Unidos
57547,Long Valley,SD,South Dakota,Jackson,Estados Unidos
57548,Lower Brule,SD,South Dakota,Lyman,Estados Unidos
57551,Martin,SD,South Dakota,Bennett,Estados Unidos
57552,Midland,SD,South Dakota,Haakon,Estados Unidos
57553,Milesville,SD,South Dakota,Haakon,Estados Unidos
57555,Mission,SD,South Dakota,Todd,Estados Unidos
57559,Murdo,SD,South Dakota,Jones,Estados Unidos
57560,Norris,SD,South Dakota,Mellette,Estados Unidos
57562,Okaton,SD,South Dakota,Jones,Estados Unidos
57563,Okreek,SD,South Dakota,Todd,Estados Unidos
57564,Onida,SD,South Dakota,Sully,Estados Unidos
57566,Parmelee,SD,South Dakota,Todd,Estados Unidos
57567,Philip,SD,South Dakota,Haakon,Estados Unidos
57568,Presho,SD,South Dakota,Lyman,Estados Unidos
57569,Reliance,SD,South Dakota,Lyman,Estados Unidos
57570,Rosebud,SD,South Dakota,Todd,Estados Unidos
57571,Saint Charles,SD,South Dakota,Gregory,Estados Unidos
57572,Saint Francis,SD,South Dakota,Todd,Estados Unidos
57574,Tuthill,SD,South Dakota,Bennett,Estados Unidos
57576,Vivian,SD,South Dakota,Lyman,Estados Unidos
57577,Wanblee,SD,South Dakota,Jackson,Estados Unidos
57579,White River,SD,South Dakota,Mellette,Estados Unidos
57580,Winner,SD,South Dakota,Tripp,Estados Unidos
57584,Witten,SD,South Dakota,Tripp,Estados Unidos
57585,Wood,SD,South Dakota,Mellette,Estados Unidos
57601,Mobridge,SD,South Dakota,Dewey,Estados Unidos
57620,Bison,SD,South Dakota,Perkins,Estados Unidos
57621,Bullhead,SD,South Dakota,Corson,Estados Unidos
57622,Cherry Creek,SD,South Dakota,Ziebach,Estados Unidos
57623,Dupree,SD,South Dakota,Ziebach,Estados Unidos
57625,Eagle Butte,SD,South Dakota,Dewey,Estados Unidos
57626,Faith,SD,South Dakota,Perkins,Estados Unidos
57630,Glencross,SD,South Dakota,Dewey,Estados Unidos
57631,Glenham,SD,South Dakota,Walworth,Estados Unidos
57632,Herreid,SD,South Dakota,Campbell,Estados Unidos
57633,Isabel,SD,South Dakota,Corson,Estados Unidos
57634,Keldron,SD,South Dakota,Corson,Estados Unidos
57636,Lantry,SD,South Dakota,Dewey,Estados Unidos
57638,Lemmon,SD,South Dakota,Perkins,Estados Unidos
57639,Little Eagle,SD,South Dakota,Corson,Estados Unidos
57640,Lodgepole,SD,South Dakota,Perkins,Estados Unidos
57641,McIntosh,SD,South Dakota,Corson,Estados Unidos
57642,McLaughlin,SD,South Dakota,Corson,Estados Unidos
57644,Meadow,SD,South Dakota,Perkins,Estados Unidos
57645,Morristown,SD,South Dakota,Corson,Estados Unidos
57646,Mound City,SD,South Dakota,Campbell,Estados Unidos
57648,Pollock,SD,South Dakota,Campbell,Estados Unidos
57649,Prairie City,SD,South Dakota,Perkins,Estados Unidos
57650,Ralph,SD,South Dakota,Harding,Estados Unidos
57651,Reva,SD,South Dakota,Harding,Estados Unidos
57652,Ridgeview,SD,South Dakota,Dewey,Estados Unidos
57656,Timber Lake,SD,South Dakota,Dewey,Estados Unidos
57657,Trail City,SD,South Dakota,Corson,Estados Unidos
57658,Wakpala,SD,South Dakota,Corson,Estados Unidos
57659,Walker,SD,South Dakota,Corson,Estados Unidos
57660,Watauga,SD,South Dakota,Corson,Estados Unidos
57661,Whitehorse,SD,South Dakota,Dewey,Estados Unidos
57701,Rapid City,SD,South Dakota,Pennington,Estados Unidos
57702,Rapid City,SD,South Dakota,Pennington,Estados Unidos
57703,Rapid City,SD,South Dakota,Pennington,Estados Unidos
57706,Ellsworth Afb,SD,South Dakota,Meade,Estados Unidos
57714,Allen,SD,South Dakota,Bennett,Estados Unidos
57716,Batesland,SD,South Dakota,Oglala Lakota,Estados Unidos
57717,Belle Fourche,SD,South Dakota,Butte,Estados Unidos
57718,Black Hawk,SD,South Dakota,Meade,Estados Unidos
57719,Box Elder,SD,South Dakota,Meade,Estados Unidos
57720,Buffalo,SD,South Dakota,Harding,Estados Unidos
57722,Buffalo Gap,SD,South Dakota,Oglala Lakota,Estados Unidos
57724,Camp Crook,SD,South Dakota,Harding,Estados Unidos
57725,Caputa,SD,South Dakota,Pennington,Estados Unidos
57730,Custer,SD,South Dakota,Custer,Estados Unidos
57732,Deadwood,SD,South Dakota,Lawrence,Estados Unidos
57735,Edgemont,SD,South Dakota,Fall River,Estados Unidos
57737,Enning,SD,South Dakota,Meade,Estados Unidos
57738,Fairburn,SD,South Dakota,Custer,Estados Unidos
57741,Fort Meade,SD,South Dakota,Meade,Estados Unidos
57744,Hermosa,SD,South Dakota,Custer,Estados Unidos
57745,Hill City,SD,South Dakota,Pennington,Estados Unidos
57747,Hot Springs,SD,South Dakota,Fall River,Estados Unidos
57748,Howes,SD,South Dakota,Meade,Estados Unidos
57750,Interior,SD,South Dakota,Jackson,Estados Unidos
57751,Keystone,SD,South Dakota,Pennington,Estados Unidos
57752,Kyle,SD,South Dakota,Oglala Lakota,Estados Unidos
57754,Lead,SD,South Dakota,Lawrence,Estados Unidos
57755,Ludlow,SD,South Dakota,Harding,Estados Unidos
57756,Manderson,SD,South Dakota,Oglala Lakota,Estados Unidos
57758,Mud Butte,SD,South Dakota,Meade,Estados Unidos
57759,Nemo,SD,South Dakota,Lawrence,Estados Unidos
57760,Newell,SD,South Dakota,Butte,Estados Unidos
57761,New Underwood,SD,South Dakota,Meade,Estados Unidos
57762,Nisland,SD,South Dakota,Butte,Estados Unidos
57763,Oelrichs,SD,South Dakota,Fall River,Estados Unidos
57764,Oglala,SD,South Dakota,Oglala Lakota,Estados Unidos
57766,Oral,SD,South Dakota,Fall River,Estados Unidos
57767,Owanka,SD,South Dakota,Meade,Estados Unidos
57769,Piedmont,SD,South Dakota,Meade,Estados Unidos
57770,Pine Ridge,SD,South Dakota,Oglala Lakota,Estados Unidos
57772,Porcupine,SD,South Dakota,Oglala Lakota,Estados Unidos
57773,Pringle,SD,South Dakota,Custer,Estados Unidos
57775,Quinn,SD,South Dakota,Pennington,Estados Unidos
57776,Redig,SD,South Dakota,Harding,Estados Unidos
57779,Saint Onge,SD,South Dakota,Lawrence,Estados Unidos
57780,Scenic,SD,South Dakota,Pennington,Estados Unidos
57782,Smithwick,SD,South Dakota,Fall River,Estados Unidos
57783,Spearfish,SD,South Dakota,Lawrence,Estados Unidos
57785,Sturgis,SD,South Dakota,Meade,Estados Unidos
57787,Union Center,SD,South Dakota,Meade,Estados Unidos
57788,Vale,SD,South Dakota,Butte,Estados Unidos
57790,Wall,SD,South Dakota,Pennington,Estados Unidos
57791,Wasta,SD,South Dakota,Meade,Estados Unidos
57792,White Owl,SD,South Dakota,Meade,Estados Unidos
57793,Whitewood,SD,South Dakota,Lawrence,Estados Unidos
57794,Wounded Knee,SD,South Dakota,Oglala Lakota,Estados Unidos
57799,Spearfish,SD,South Dakota,Lawrence,Estados Unidos
58001,Abercrombie,ND,North Dakota,Richland,Estados Unidos
58002,Absaraka,ND,North Dakota,Cass,Estados Unidos
58004,Amenia,ND,North Dakota,Cass,Estados Unidos
58005,Argusville,ND,North Dakota,Cass,Estados Unidos
58006,Arthur,ND,North Dakota,Cass,Estados Unidos
58007,Ayr,ND,North Dakota,Cass,Estados Unidos
58008,Barney,ND,North Dakota,Richland,Estados Unidos
58009,Blanchard,ND,North Dakota,Traill,Estados Unidos
58011,Buffalo,ND,North Dakota,Cass,Estados Unidos
58012,Casselton,ND,North Dakota,Cass,Estados Unidos
58013,Cayuga,ND,North Dakota,Sargent,Estados Unidos
58015,Christine,ND,North Dakota,Richland,Estados Unidos
58016,Clifford,ND,North Dakota,Traill,Estados Unidos
58017,Cogswell,ND,North Dakota,Sargent,Estados Unidos
58018,Colfax,ND,North Dakota,Richland,Estados Unidos
58021,Davenport,ND,North Dakota,Cass,Estados Unidos
58027,Enderlin,ND,North Dakota,Ransom,Estados Unidos
58029,Erie,ND,North Dakota,Cass,Estados Unidos
58030,Fairmount,ND,North Dakota,Richland,Estados Unidos
58031,Fingal,ND,North Dakota,Cass,Estados Unidos
58032,Forman,ND,North Dakota,Sargent,Estados Unidos
58033,Fort Ransom,ND,North Dakota,Ransom,Estados Unidos
58035,Galesburg,ND,North Dakota,Traill,Estados Unidos
58036,Gardner,ND,North Dakota,Cass,Estados Unidos
58038,Grandin,ND,North Dakota,Traill,Estados Unidos
58040,Gwinner,ND,North Dakota,Sargent,Estados Unidos
58041,Hankinson,ND,North Dakota,Richland,Estados Unidos
58042,Harwood,ND,North Dakota,Cass,Estados Unidos
58043,Havana,ND,North Dakota,Sargent,Estados Unidos
58045,Hillsboro,ND,North Dakota,Traill,Estados Unidos
58046,Hope,ND,North Dakota,Steele,Estados Unidos
58047,Horace,ND,North Dakota,Cass,Estados Unidos
58048,Hunter,ND,North Dakota,Cass,Estados Unidos
58049,Kathryn,ND,North Dakota,Barnes,Estados Unidos
58051,Kindred,ND,North Dakota,Cass,Estados Unidos
58052,Leonard,ND,North Dakota,Cass,Estados Unidos
58053,Lidgerwood,ND,North Dakota,Richland,Estados Unidos
58054,Lisbon,ND,North Dakota,Ransom,Estados Unidos
58056,Luverne,ND,North Dakota,Barnes,Estados Unidos
58057,Mcleod,ND,North Dakota,Richland,Estados Unidos
58058,Mantador,ND,North Dakota,Richland,Estados Unidos
58059,Mapleton,ND,North Dakota,Cass,Estados Unidos
58060,Milnor,ND,North Dakota,Sargent,Estados Unidos
58061,Mooreton,ND,North Dakota,Richland,Estados Unidos
58062,Nome,ND,North Dakota,Barnes,Estados Unidos
58063,Oriska,ND,North Dakota,Barnes,Estados Unidos
